Year,Location,Site,Plot,Category,Pcover,Period
202305,M,45,85,other,5.70E-04,after 12mo
202305,M,45,85,sponge,0.033903134,after 12mo
202305,M,45,85,sand-rubble,0.758119658,after 12mo
202305,M,45,85,tools,0.042165242,after 12mo
202305,M,45,86,coral,0.0032,after 12mo
202305,M,45,86,gorgonian,0.004266667,after 12mo
202305,M,45,86,algae,0.1728,after 12mo
202305,M,45,86,other,0.006133333,after 12mo
202305,M,45,86,sponge,0.057866667,after 12mo
202305,M,45,86,sand-rubble,0.724533333,after 12mo
202305,M,45,86,tools,0.0312,after 12mo
202305,M,45,87,coral,0.006622517,after 12mo
202305,M,45,87,gorgonian,0.002428256,after 12mo
202305,M,45,87,algae,0.209933775,after 12mo
202305,M,45,87,other,0.002428256,after 12mo
202305,M,45,87,sponge,0.02781457,after 12mo
202305,M,45,87,sand-rubble,0.709492274,after 12mo
202305,M,45,87,tools,0.041280353,after 12mo
202305,M,45,88,coral,0.00915493,after 12mo
202305,M,45,88,gorgonian,0.003051643,after 12mo
202305,M,45,88,algae,0.335915493,after 12mo
202305,M,45,88,other,0.002816901,after 12mo
202305,M,45,88,sponge,0.018544601,after 12mo
202305,M,45,88,sand-rubble,0.595774648,after 12mo
202305,M,45,88,tools,0.034741784,after 12mo
202305,M,48,49,coral,0.014918415,after 12mo
202305,M,48,49,gorgonian,0.007692308,after 12mo
202305,M,48,49,algae,0.475524476,after 12mo
202305,M,48,49,other,6.99E-04,after 12mo
202305,M,48,49,sponge,0.003729604,after 12mo
202305,M,48,49,sand-rubble,0.44988345,after 12mo
202305,M,48,49,seagrass,0.015151515,after 12mo
202305,M,48,49,tools,0.032400932,after 12mo
202305,M,48,50,coral,0.006575964,after 12mo
202305,M,48,50,gorgonian,0.002947846,after 12mo
202305,M,48,50,algae,0.255782313,after 12mo
202305,M,48,50,other,6.80E-04,after 12mo
202305,M,48,50,sponge,0.001814059,after 12mo
202305,M,48,50,sand-rubble,0.688662132,after 12mo
202305,M,48,50,seagrass,0.023809524,after 12mo
202305,M,48,50,tools,0.019727891,after 12mo
202305,M,48,51,coral,0.009887006,after 12mo
202305,M,48,51,gorgonian,0.012711864,after 12mo
202305,M,48,51,algae,0.331920904,after 12mo
202305,M,48,51,other,0.001694915,after 12mo
202305,M,48,51,sponge,0.005932203,after 12mo
202305,M,48,51,sand-rubble,0.548305085,after 12mo
202305,M,48,51,seagrass,0.070056497,after 12mo
202305,M,48,51,tools,0.019491525,after 12mo
202305,M,48,52,coral,0.007785888,after 12mo
202305,M,48,52,gorgonian,0.002676399,after 12mo
202305,M,48,52,algae,0.487347932,after 12mo
202305,M,48,52,sponge,0.005109489,after 12mo
202305,M,48,52,sand-rubble,0.461800487,after 12mo
202305,M,48,52,seagrass,0.010462287,after 12mo
202305,M,48,52,tools,0.024817518,after 12mo
202305,M,73,77,coral,0.030516432,after 12mo
202305,M,73,77,gorgonian,0.025821596,after 12mo
202305,M,73,77,algae,0.178638498,after 12mo
202305,M,73,77,other,0.004460094,after 12mo
202305,M,73,77,sponge,0.141549296,after 12mo
202305,M,73,77,sand-rubble,0.587089202,after 12mo
202305,M,73,77,tools,0.031924883,after 12mo
202305,M,73,78,coral,0.024840764,after 12mo
202305,M,73,78,gorgonian,0.038428875,after 12mo
202305,M,73,78,algae,0.195329087,after 12mo
202305,M,73,78,other,0.00552017,after 12mo
202305,M,73,78,sponge,0.057112527,after 12mo
202305,M,73,78,sand-rubble,0.644373673,after 12mo
202305,M,73,78,tools,0.034394904,after 12mo
202305,M,73,79,coral,0.014652015,after 12mo
202305,M,73,79,gorgonian,0.037362637,after 12mo
202305,M,73,79,algae,0.129487179,after 12mo
202305,M,73,79,other,0.012271062,after 12mo
202305,M,73,79,sponge,0.08021978,after 12mo
202305,M,73,79,sand-rubble,0.679487179,after 12mo
202305,M,73,79,seagrass,7.33E-04,after 12mo
202305,M,73,79,tools,0.045787546,after 12mo
202305,M,73,80,coral,0.02293578,after 12mo
202305,M,73,80,gorgonian,0.006116208,after 12mo
202305,M,73,80,algae,0.125993884,after 12mo
202305,M,73,80,other,6.12E-04,after 12mo
202305,M,73,80,sponge,0.063608563,after 12mo
202305,M,73,80,sand-rubble,0.718654434,after 12mo
202305,M,73,80,tools,0.062079511,after 12mo
202305,M,74,93,coral,0.001808786,after 12mo
202305,M,74,93,gorgonian,0.002325581,after 12mo
202305,M,74,93,algae,0.166666667,after 12mo
202305,M,74,93,other,7.75E-04,after 12mo
202305,M,74,93,sponge,0.022739018,after 12mo
202305,M,74,93,sand-rubble,0.781912145,after 12mo
202305,M,74,93,tools,0.02377261,after 12mo
202305,M,74,94,coral,0.01010929,after 12mo
202305,M,74,94,gorgonian,0.003005464,after 12mo
202305,M,74,94,algae,0.117486339,after 12mo
202305,M,74,94,other,0.001912568,after 12mo
202305,M,74,94,sponge,0.066939891,after 12mo
202305,M,74,94,sand-rubble,0.760655738,after 12mo
202305,M,74,94,tools,0.03989071,after 12mo
202305,M,74,95,coral,0.009429825,after 12mo
202305,M,74,95,gorgonian,0.00372807,after 12mo
202305,M,74,95,algae,0.209429825,after 12mo
202305,M,74,95,other,0.005263158,after 12mo
202305,M,74,95,sponge,0.013815789,after 12mo
202305,M,74,95,sand-rubble,0.725438596,after 12mo
202305,M,74,95,tools,0.032894737,after 12mo
202305,M,74,96,coral,0.010666667,after 12mo
202305,M,74,96,gorgonian,0.002666667,after 12mo
202305,M,74,96,algae,0.184444444,after 12mo
202305,M,74,96,other,0.003333333,after 12mo
202305,M,74,96,sponge,0.021777778,after 12mo
202305,M,74,96,sand-rubble,0.755333333,after 12mo
202305,M,74,96,tools,0.021777778,after 12mo
202305,T,1,14,coral,0.016783217,after 12mo
202305,T,1,14,gorgonian,0.022144522,after 12mo
202305,T,1,14,algae,0.2997669,after 12mo
202305,T,1,14,other,9.32E-04,after 12mo
202305,T,1,14,sponge,0.008391608,after 12mo
202305,T,1,14,sand-rubble,0.528904429,after 12mo
202305,T,1,14,tools,0.122610723,after 12mo
202305,T,1,14,zoanthid,4.66E-04,after 12mo
202305,T,1,15,coral,0.027430556,after 12mo
202305,T,1,15,gorgonian,0.013194444,after 12mo
202305,T,1,15,algae,0.216319444,after 12mo
202305,T,1,15,other,3.47E-04,after 12mo
202305,T,1,15,sponge,0.008333333,after 12mo
202305,T,1,15,sand-rubble,0.626388889,after 12mo
202305,T,1,15,tools,0.107986111,after 12mo
202305,T,1,16,coral,0.009677419,after 12mo
202305,T,1,16,gorgonian,0.002688172,after 12mo
202305,T,1,16,algae,0.250537634,after 12mo
202305,T,1,16,other,2.69E-04,after 12mo
202305,T,1,16,sponge,0.008870968,after 12mo
202305,T,1,16,sand-rubble,0.657795699,after 12mo
202305,T,1,16,tools,0.07016129,after 12mo
202305,T,4,5,coral,0.014705882,after 12mo
202305,T,4,5,gorgonian,0.025,after 12mo
202305,T,4,5,algae,0.351470588,after 12mo
202305,T,4,5,other,0.001470588,after 12mo
202305,T,4,5,sponge,0.017401961,after 12mo
202305,T,4,5,sand-rubble,0.481127451,after 12mo
202305,T,4,5,seagrass,0.031372549,after 12mo
202305,T,4,5,tools,0.077205882,after 12mo
202305,T,4,5,zoanthid,2.45E-04,after 12mo
202305,T,4,6,coral,0.04375,after 12mo
202305,T,4,6,gorgonian,0.086979167,after 12mo
202305,T,4,6,algae,0.384114583,after 12mo
202305,T,4,6,other,0.003125,after 12mo
202305,T,4,6,sponge,0.009895833,after 12mo
202305,T,4,6,sand-rubble,0.3640625,after 12mo
202305,T,4,6,seagrass,0.009635417,after 12mo
202305,T,4,6,tools,0.097395833,after 12mo
202305,T,4,6,zoanthid,0.001041667,after 12mo
202305,T,4,7,coral,0.043910256,after 12mo
202305,T,4,7,gorgonian,0.070512821,after 12mo
202305,T,4,7,algae,0.544230769,after 12mo
202305,T,4,7,other,0.001282051,after 12mo
202305,T,4,7,sponge,0.009615385,after 12mo
202305,T,4,7,sand-rubble,0.269871795,after 12mo
202305,T,4,7,seagrass,0.002564103,after 12mo
202305,T,4,7,tools,0.058012821,after 12mo
202305,T,4,8,coral,0.028099174,after 12mo
202305,T,4,8,gorgonian,0.058402204,after 12mo
202305,T,4,8,algae,0.43415978,after 12mo
202305,T,4,8,sponge,0.017906336,after 12mo
202305,T,4,8,sand-rubble,0.390909091,after 12mo
202305,T,4,8,seagrass,2.75E-04,after 12mo
202305,T,4,8,tools,0.070247934,after 12mo
202305,T,20,9,coral,0.028571429,after 12mo
202305,T,20,9,gorgonian,0.056022409,after 12mo
202305,T,20,9,algae,0.234733894,after 12mo
202305,T,20,9,other,0.00280112,after 12mo
202305,T,20,9,sponge,0.035014006,after 12mo
202305,T,20,9,sand-rubble,0.562464986,after 12mo
202305,T,20,9,tools,0.080392157,after 12mo
202305,T,20,10,coral,0.049382716,after 12mo
202305,T,20,10,gorgonian,0.036213992,after 12mo
202305,T,20,10,algae,0.353703704,after 12mo
202305,T,20,10,other,8.23E-04,after 12mo
202305,T,20,10,sponge,0.019341564,after 12mo
202305,T,20,10,sand-rubble,0.501440329,after 12mo
202305,T,20,10,seagrass,2.06E-04,after 12mo
202305,T,20,10,tools,0.038888889,after 12mo
202305,T,20,11,coral,0.026303855,after 12mo
202305,T,20,11,gorgonian,0.014739229,after 12mo
202305,T,20,11,algae,0.484580499,after 12mo
202305,T,20,11,other,0.001360544,after 12mo
202305,T,20,11,sponge,0.010657596,after 12mo
202305,T,20,11,sand-rubble,0.413378685,after 12mo
202305,T,20,11,seagrass,4.54E-04,after 12mo
202305,T,20,11,tools,0.048526077,after 12mo
202305,T,20,12,coral,0.019642857,after 12mo
202305,T,20,12,gorgonian,0.024107143,after 12mo
202305,T,20,12,algae,0.438392857,after 12mo
202305,T,20,12,other,2.98E-04,after 12mo
202305,T,20,12,sponge,0.038095238,after 12mo
202305,T,20,12,sand-rubble,0.417559524,after 12mo
202305,T,20,12,tools,0.061904762,after 12mo
202305,T,22,33,coral,0.023515982,after 12mo
202305,T,22,33,gorgonian,0.021917808,after 12mo
202305,T,22,33,algae,0.356849315,after 12mo
202305,T,22,33,other,9.13E-04,after 12mo
202305,T,22,33,sponge,0.010502283,after 12mo
202305,T,22,33,sand-rubble,0.515525114,after 12mo
202305,T,22,33,seagrass,0.037214612,after 12mo
202305,T,22,33,tools,0.033561644,after 12mo
202305,T,22,34,coral,0.021103118,after 12mo
202305,T,22,34,gorgonian,0.028057554,after 12mo
202305,T,22,34,algae,0.328297362,after 12mo
202305,T,22,34,other,7.19E-04,after 12mo
202305,T,22,34,sponge,0.010311751,after 12mo
202305,T,22,34,sand-rubble,0.578657074,after 12mo
202305,T,22,34,tools,0.032853717,after 12mo
202305,T,22,35,coral,0.026801802,after 12mo
202305,T,22,35,gorgonian,0.033558559,after 12mo
202305,T,22,35,algae,0.348648649,after 12mo
202305,T,22,35,other,0.001801802,after 12mo
202305,T,22,35,sponge,0.01509009,after 12mo
202305,T,22,35,sand-rubble,0.519594595,after 12mo
202305,T,22,35,seagrass,0.004954955,after 12mo
202305,T,22,35,tools,0.04954955,after 12mo
202305,T,22,36,coral,0.029565217,after 12mo
202305,T,22,36,gorgonian,0.039130435,after 12mo
202305,T,22,36,algae,0.412463768,after 12mo
202305,T,22,36,sponge,0.014492754,after 12mo
202305,T,22,36,sand-rubble,0.423478261,after 12mo
202305,T,22,36,seagrass,0.053913043,after 12mo
202305,T,22,36,tools,0.026956522,after 12mo
202305,T,23,45,coral,0.016137566,after 12mo
202305,T,23,45,gorgonian,0.002645503,after 12mo
202305,T,23,45,algae,0.276455026,after 12mo
202305,T,23,45,other,0.012169312,after 12mo
202305,T,23,45,sponge,0.01957672,after 12mo
202305,T,23,45,sand-rubble,0.643386243,after 12mo
202305,T,23,45,seagrass,2.65E-04,after 12mo
202305,T,23,45,tools,0.029365079,after 12mo
202305,T,23,46,coral,0.003962704,after 12mo
202305,T,23,46,gorgonian,0.001165501,after 12mo
202305,T,23,46,algae,0.06037296,after 12mo
202305,T,23,46,other,2.33E-04,after 12mo
202305,T,23,46,sponge,0.011188811,after 12mo
202305,T,23,46,sand-rubble,0.880885781,after 12mo
202305,T,23,46,tools,0.042191142,after 12mo
202305,T,23,47,coral,0.014480874,after 12mo
202305,T,23,47,gorgonian,0.003278689,after 12mo
202305,T,23,47,algae,0.283606557,after 12mo
202305,T,23,47,other,5.46E-04,after 12mo
202305,T,23,47,sponge,0.031693989,after 12mo
202305,T,23,47,sand-rubble,0.643989071,after 12mo
202305,T,23,47,seagrass,2.73E-04,after 12mo
202305,T,23,47,tools,0.022131148,after 12mo
202305,T,23,48,coral,0.00911271,after 12mo
202305,T,23,48,gorgonian,4.80E-04,after 12mo
202305,T,23,48,algae,0.164028777,after 12mo
202305,T,23,48,other,2.40E-04,after 12mo
202305,T,23,48,sponge,0.02470024,after 12mo
202305,T,23,48,sand-rubble,0.782254197,after 12mo
202305,T,23,48,seagrass,2.40E-04,after 12mo
202305,T,23,48,tools,0.018944844,after 12mo
202305,T,24,29,coral,0.047154472,after 12mo
202305,T,24,29,gorgonian,0.061517615,after 12mo
202305,T,24,29,algae,0.418699187,after 12mo
202305,T,24,29,other,0.001626016,after 12mo
202305,T,24,29,sponge,0.056910569,after 12mo
202305,T,24,29,sand-rubble,0.336585366,after 12mo
202305,T,24,29,seagrass,0.00298103,after 12mo
202305,T,24,29,tools,0.074525745,after 12mo
202305,T,24,30,coral,0.023950617,after 12mo
202305,T,24,30,gorgonian,0.038024691,after 12mo
202305,T,24,30,algae,0.337283951,after 12mo
202305,T,24,30,other,2.47E-04,after 12mo
202305,T,24,30,sponge,0.016296296,after 12mo
202305,T,24,30,sand-rubble,0.521975309,after 12mo
202305,T,24,30,seagrass,4.94E-04,after 12mo
202305,T,24,30,tools,0.061728395,after 12mo
202305,T,24,31,coral,0.019283747,after 12mo
202305,T,24,31,gorgonian,0.015702479,after 12mo
202305,T,24,31,algae,0.332506887,after 12mo
202305,T,24,31,other,0.003581267,after 12mo
202305,T,24,31,sponge,0.004958678,after 12mo
202305,T,24,31,sand-rubble,0.485399449,after 12mo
202305,T,24,31,tools,0.138292011,after 12mo
202305,T,24,31,zoanthid,2.75E-04,after 12mo
202305,T,24,32,coral,0.0264,after 12mo
202305,T,24,32,gorgonian,0.019466667,after 12mo
202305,T,24,32,algae,0.349066667,after 12mo
202305,T,24,32,other,0.001866667,after 12mo
202305,T,24,32,sponge,0.022933333,after 12mo
202305,T,24,32,sand-rubble,0.44,after 12mo
202305,T,24,32,seagrass,2.67E-04,after 12mo
202305,T,24,32,tools,0.14,after 12mo
202305,T,26,41,coral,0.011021505,after 12mo
202305,T,26,41,gorgonian,0.006989247,after 12mo
202305,T,26,41,algae,0.338978495,after 12mo
202305,T,26,41,other,0.001344086,after 12mo
202305,T,26,41,sponge,0.002688172,after 12mo
202305,T,26,41,sand-rubble,0.617473118,after 12mo
202305,T,26,41,tools,0.021505376,after 12mo
202305,T,26,42,coral,0.014166667,after 12mo
202305,T,26,42,gorgonian,0.005277778,after 12mo
202305,T,26,42,algae,0.193333333,after 12mo
202305,T,26,42,sponge,0.008333333,after 12mo
202305,T,26,42,sand-rubble,0.749444444,after 12mo
202305,T,26,42,seagrass,5.56E-04,after 12mo
202305,T,26,42,tools,0.028888889,after 12mo
202305,T,26,43,coral,0.013580247,after 12mo
202305,T,26,43,gorgonian,0.003209877,after 12mo
202305,T,26,43,algae,0.142716049,after 12mo
202305,T,26,43,other,4.94E-04,after 12mo
202305,T,26,43,sponge,0.00345679,after 12mo
202305,T,26,43,sand-rubble,0.732345679,after 12mo
202305,T,26,43,tools,0.104197531,after 12mo
202305,T,26,44,coral,0.008641975,after 12mo
202305,T,26,44,gorgonian,0.007407407,after 12mo
202305,T,26,44,algae,0.235185185,after 12mo
202305,T,26,44,other,3.09E-04,after 12mo
202305,T,26,44,sponge,0.020061728,after 12mo
202305,T,26,44,sand-rubble,0.694135802,after 12mo
202305,T,26,44,seagrass,3.09E-04,after 12mo
202305,T,26,44,tools,0.033950617,after 12mo
202305,T,35,1,coral,0.008,after 12mo
202305,T,35,1,gorgonian,2.67E-04,after 12mo
202305,T,35,1,algae,0.4456,after 12mo
202305,T,35,1,other,8.00E-04,after 12mo
202305,T,35,1,sponge,0.008266667,after 12mo
202305,T,35,1,sand-rubble,0.449066667,after 12mo
202305,T,35,1,seagrass,0.001066667,after 12mo
202305,T,35,1,tools,0.086933333,after 12mo
202305,T,35,2,coral,0.012159329,after 12mo
202305,T,35,2,gorgonian,0.001048218,after 12mo
202305,T,35,2,algae,0.416352201,after 12mo
202305,T,35,2,other,2.10E-04,after 12mo
202305,T,35,2,sponge,0.035849057,after 12mo
202305,T,35,2,sand-rubble,0.515932914,after 12mo
202305,T,35,2,tools,0.018448637,after 12mo
202305,T,35,3,coral,0.01147541,after 12mo
202305,T,35,3,gorgonian,5.46E-04,after 12mo
202305,T,35,3,algae,0.367213115,after 12mo
202305,T,35,3,sponge,0.013934426,after 12mo
202305,T,35,3,sand-rubble,0.554098361,after 12mo
202305,T,35,3,seagrass,2.73E-04,after 12mo
202305,T,35,3,tools,0.052459016,after 12mo
202305,T,35,4,coral,0.017530864,after 12mo
202305,T,35,4,gorgonian,4.94E-04,after 12mo
202305,T,35,4,algae,0.415061728,after 12mo
202305,T,35,4,other,0.001728395,after 12mo
202305,T,35,4,sponge,0.032592593,after 12mo
202305,T,35,4,sand-rubble,0.495802469,after 12mo
202305,T,35,4,seagrass,2.47E-04,after 12mo
202305,T,35,4,tools,0.03654321,after 12mo
202305,T,37,17,coral,0.014478114,after 12mo
202305,T,37,17,gorgonian,0.008080808,after 12mo
202305,T,37,17,algae,0.283838384,after 12mo
202305,T,37,17,other,0.004040404,after 12mo
202305,T,37,17,sponge,0.081144781,after 12mo
202305,T,37,17,sand-rubble,0.513131313,after 12mo
202305,T,37,17,tools,0.095286195,after 12mo
202305,T,37,18,coral,0.025974026,after 12mo
202305,T,37,18,gorgonian,0.011688312,after 12mo
202305,T,37,18,algae,0.398051948,after 12mo
202305,T,37,18,other,0.003896104,after 12mo
202305,T,37,18,sponge,0.061471861,after 12mo
202305,T,37,18,sand-rubble,0.434199134,after 12mo
202305,T,37,18,seagrass,0.001298701,after 12mo
202305,T,37,18,tools,0.063419913,after 12mo
202305,T,37,19,coral,0.019398907,after 12mo
202305,T,37,19,gorgonian,0.051639344,after 12mo
202305,T,37,19,algae,0.41010929,after 12mo
202305,T,37,19,other,0.00136612,after 12mo
202305,T,37,19,sponge,0.028961749,after 12mo
202305,T,37,19,sand-rubble,0.420491803,after 12mo
202305,T,37,19,seagrass,2.73E-04,after 12mo
202305,T,37,19,tools,0.067759563,after 12mo
202305,T,37,20,coral,0.02137931,after 12mo
202305,T,37,20,gorgonian,0.030344828,after 12mo
202305,T,37,20,algae,0.329195402,after 12mo
202305,T,37,20,other,6.90E-04,after 12mo
202305,T,37,20,sponge,0.068965517,after 12mo
202305,T,37,20,sand-rubble,0.491264368,after 12mo
202305,T,37,20,seagrass,0.00137931,after 12mo
202305,T,37,20,tools,0.056781609,after 12mo
202305,T,39,37,coral,0.010062893,after 12mo
202305,T,39,37,gorgonian,0.02327044,after 12mo
202305,T,39,37,algae,0.277044025,after 12mo
202305,T,39,37,other,3.14E-04,after 12mo
202305,T,39,37,sponge,0.006918239,after 12mo
202305,T,39,37,sand-rubble,0.58836478,after 12mo
202305,T,39,37,tools,0.094025157,after 12mo
202305,T,39,38,coral,0.014871795,after 12mo
202305,T,39,38,gorgonian,0.027692308,after 12mo
202305,T,39,38,algae,0.481025641,after 12mo
202305,T,39,38,other,2.56E-04,after 12mo
202305,T,39,38,sponge,0.011025641,after 12mo
202305,T,39,38,sand-rubble,0.393846154,after 12mo
202305,T,39,38,seagrass,0.035641026,after 12mo
202305,T,39,38,tools,0.035641026,after 12mo
202305,T,39,39,coral,0.013095238,after 12mo
202305,T,39,39,gorgonian,0.028095238,after 12mo
202305,T,39,39,algae,0.411904762,after 12mo
202305,T,39,39,sponge,0.009285714,after 12mo
202305,T,39,39,sand-rubble,0.393095238,after 12mo
202305,T,39,39,seagrass,0.121666667,after 12mo
202305,T,39,39,tools,0.022857143,after 12mo
202305,T,39,40,coral,0.017901235,after 12mo
202305,T,39,40,gorgonian,0.043004115,after 12mo
202305,T,39,40,algae,0.391769547,after 12mo
202305,T,39,40,other,2.06E-04,after 12mo
202305,T,39,40,sponge,0.006584362,after 12mo
202305,T,39,40,sand-rubble,0.483539095,after 12mo
202305,T,39,40,tools,0.056995885,after 12mo
202305,T,43,21,coral,0.021609195,after 12mo
202305,T,43,21,gorgonian,0.04183908,after 12mo
202305,T,43,21,algae,0.395632184,after 12mo
202305,T,43,21,other,6.90E-04,after 12mo
202305,T,43,21,sponge,0.010114943,after 12mo
202305,T,43,21,sand-rubble,0.476321839,after 12mo
202305,T,43,21,seagrass,6.90E-04,after 12mo
202305,T,43,21,tools,0.053103448,after 12mo
202305,T,43,22,coral,0.035632184,after 12mo
202305,T,43,22,gorgonian,0.021264368,after 12mo
202305,T,43,22,algae,0.430747126,after 12mo
202305,T,43,22,other,2.87E-04,after 12mo
202305,T,43,22,sponge,0.007471264,after 12mo
202305,T,43,22,sand-rubble,0.428735632,after 12mo
202305,T,43,22,seagrass,0.002873563,after 12mo
202305,T,43,22,tools,0.072988506,after 12mo
202305,T,43,23,coral,0.0425,after 12mo
202305,T,43,23,gorgonian,0.046944444,after 12mo
202305,T,43,23,algae,0.493611111,after 12mo
202305,T,43,23,sponge,0.030277778,after 12mo
202305,T,43,23,sand-rubble,0.354722222,after 12mo
202305,T,43,23,seagrass,5.56E-04,after 12mo
202305,T,43,23,tools,0.031388889,after 12mo
202305,T,43,24,coral,0.02183908,after 12mo
202305,T,43,24,gorgonian,0.021551724,after 12mo
202305,T,43,24,algae,0.337356322,after 12mo
202305,T,43,24,sponge,0.018678161,after 12mo
202305,T,43,24,sand-rubble,0.522126437,after 12mo
202305,T,43,24,tools,0.078448276,after 12mo
202305,T,45,25,coral,0.030097087,after 12mo
202305,T,45,25,gorgonian,0.057605178,after 12mo
202305,T,45,25,algae,0.261488673,after 12mo
202305,T,45,25,other,9.71E-04,after 12mo
202305,T,45,25,sponge,0.014886731,after 12mo
202305,T,45,25,sand-rubble,0.529126214,after 12mo
202305,T,45,25,seagrass,9.71E-04,after 12mo
202305,T,45,25,tools,0.104854369,after 12mo
202305,T,45,26,coral,0.027147766,after 12mo
202305,T,45,26,gorgonian,0.062886598,after 12mo
202305,T,45,26,algae,0.496907216,after 12mo
202305,T,45,26,other,0.002749141,after 12mo
202305,T,45,26,sponge,0.056013746,after 12mo
202305,T,45,26,sand-rubble,0.234364261,after 12mo
202305,T,45,26,tools,0.119931271,after 12mo
202305,T,45,27,coral,0.021406728,after 12mo
202305,T,45,27,gorgonian,0.022324159,after 12mo
202305,T,45,27,algae,0.411620795,after 12mo
202305,T,45,27,other,6.12E-04,after 12mo
202305,T,45,27,sponge,0.018654434,after 12mo
202305,T,45,27,sand-rubble,0.456574924,after 12mo
202305,T,45,27,tools,0.068807339,after 12mo
202305,T,45,28,coral,0.015464995,after 12mo
202305,T,45,28,gorgonian,0.038453501,after 12mo
202305,T,45,28,algae,0.366039707,after 12mo
202305,T,45,28,other,5.22E-04,after 12mo
202305,T,45,28,sponge,0.011598746,after 12mo
202305,T,45,28,sand-rubble,0.516823406,after 12mo
202305,T,45,28,seagrass,0.001776385,after 12mo
202305,T,45,28,tools,0.049320794,after 12mo
